user_id,business_id,name,neighborhood,stars
-VOylYXNq7sG6As966yTxA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
u-KqJs1MDCT5eqbmgnEvRQ,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,1
LYqweFmnkZ155q4sZBIzkw,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,4
9c2aZ7RtqUE6vrXbbpYFtg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
1hJVutieYDBwGx8INWv3IA,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,4
pShHuNIX-5OCwbvq1Tiyzg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
3ajYEDNvhbmk8AHVObIDhA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,1
PXCMOkJIWIP_seF55l3FPg,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,1
-bbww33Qi0590UxOwTmBMg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
QFjcBJ59jVsnjkMn7VSQdQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,2
t7b1lU39lHosuU9_U4jeuQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
RRsbPGYyKJ3zqMMkzcHZaQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,3
UQm8Cib9mvQpxHE07sAhFA,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
UQm8Cib9mvQpxHE07sAhFA,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
tVZ4TWEs8N9kNeD81V1_PQ,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,3
huRyf3_wY1Yb52LZZi4g_Q,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
PkwMEIxCoAmi_Qq9onr9Qw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
3K5uHNYNn01wBJ4IXcPVpw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
tcRgbLZkOL3gClNynlbPUA,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,3
NjNJ1JLnMlOfnDI6Oz6Qew,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,4
bJQgJdeqvE7njsTZomhaoQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
zjdNmQTjA6IXQaJZUYYwHg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
Qa8C4r5nRaqcDH4LPAKZMw,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,3
PY-Y5GV83cmAgAVAhWvOWg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
DJCqSNso48BK_LuUPcLjYQ,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,5
Yv8rlv6F_1a_IZ6wp7vA_Q,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
r2PsG-EqKTE2s0Zl0TS2KQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,4
VMCYQFBhNCaJX44LK1jHUg,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,5
NV7Iqq3yQEN1_WWt5qDsCQ,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,2
z66b8mc8oErx2TCM8EQXsQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,3
4PTzHYi0vakNehZkSE0rSQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
yi_4YTVS6XL7s5atKPbmpA,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,1
TAefRtTU7GFSepIVTUoUlA,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,5
a0AxvficFOemDMiaV2oYRg,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,3
lR5Y3-hYraEMVCVjrpU5Og,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
eqGElbnmcjxAFOaCCmq4tw,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,4
GbHckhaFyxErPGKAP0PJQw,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,4
c9SNM-pcpGKkLuhxGmL9pg,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,3
bLJIo69bG7osEyXxCPSewA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
KFZISl5mOUJ6bu3qCUrO-g,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
WEn-a3_Pl3GV2ZOReirizg,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
YvAOzprdaK573mU5fqHMTg,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,4
o0TZ2hroc7DK6CM73ll-1g,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
o0TZ2hroc7DK6CM73ll-1g,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,1
FGf3uGb2me5P75o204OjvA,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,4
s3M9vUXbmzCGmSbW-HlzIQ,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,5
rNOZTLPQG5FRSgph3SBYfw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,2
pmLN-OB3RXZ1eGmp90yqVw,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,3
wPIem9h8B9AaegDH17iICQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,4
NjNJ1JLnMlOfnDI6Oz6Qew,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,2
7CZCFggH15IxPzQ8OhxNEg,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,3
-X8saOIinN36j-Z5_s767Q,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,2
6SbF2gdIHPsChqYIfd-IVw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
UEYhPOknSoRLgX3EcOWX7w,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
sEpOSEvfLgatlavQKYE7GA,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
GKSIqig0-hsGNm7G4SJYAA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,2
pcqg5qFIqu5aKs2Mnj-WOA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
HVK7tJP0XDwxALp1lI7Uxg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
jhIBvqAtCiKubPIyHvTHXw,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,1
hPCanQMW8QvhRN6gOowxDQ,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,2
hoPpnb4WDsh_CI5L2O-elw,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,5
lq5U2dsppfXh4PQLAxDyIA,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,4
42fKdiHSAtOjOrgOoKZPjA,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,4
ow3-uJqR76NmZFwCFSK-IA,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
ks-1ijnq79J6RXzBM91coA,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,5
0dvOY67WjLH804_sGCYUaw,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,2
A4GXu4tNHwcHb1vrd9nW0g,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
XUcYHVRXxPVNXDkwZAsXqQ,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,2
HCwp1_7F9Mq8wJWQaZEouA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
Rfdo6o1qnmtJnsUgB5qxHA,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,4
7tpZVkiYuMbDP4-NufK2Iw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
eYGamhONULMN-YWKQgz_dg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,2
E2WgdYUY6XYtcbd5_h_6LQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
ZGT9H35Edi4y8rHYSqSKfg,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,4
p_ZZQJoqNPTGPMop82uKBw,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,4
CN9gycFrtln8Kp8QWDKSqQ,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,2
qY5KnX4UlqvjCvlUoz_Arg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
hxXy147XYpa8lnjHNF_AGA,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,4
R3oWTstO477XKyttbno1Vg,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,5
iYefY4IwXjVUT5yWeX1sIA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,1
ZHvSvEU7l-MZbdetbvDmfQ,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,3
GKjc3V-tqUKxN0UTyChLIQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,2
dwQLuhy6Njuqn99w-xhnAg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
G9oZsOundyx2qsS_eto6Bw,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
NL5oAG0ZJ_XgJI0LTRAzew,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,4
cqjDIblHJ9TjmBW9BfRtTg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
4jvY7cNTj83XXwiiLcVQCQ,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,3
Z88N6qly3Dp5C06XbZ9IMQ,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,4
I4eTqRHq93iElqq4f5istw,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,4
I4eTqRHq93iElqq4f5istw,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,1
X1JrerD819IiZ1tY-TEPZQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
D0QpP5soQ6ZG5Zo4k2N-EA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
0xNIPLIIkG9YIYER30LWFw,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,4
nktk7iwqewqCUgceqZBgkg,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,1
YaaahmQO7F_G9r6mYM3ccQ,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,4
rt9ALqlDaYKVcnV62aWPzg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
SRyezHQYEo_3xrHbYHFBEQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
269xm9srXaOj400cVO2CoA,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,1
AIfBNzCdizvgib_j9vhl8A,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,3
JADdo9NEeO5Az9aOYbyvZA,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,4
GYVvLuBVf1JKzaZqPyDh3Q,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,5
IcjU-oSVh92meuTZiy8_7w,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,2
k-Zc4BdapIwJ2yIrOID8EA,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
G10fcUsnR5j1ptvYW8oqjg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
j7Ew20Kh33lFEaUXW1rGNw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
eZZyuJDouIg4p-GYB3PV_A,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,4
eZZyuJDouIg4p-GYB3PV_A,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
KZ3QWIlxsXPwdtmmfBvSkQ,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,4
KZ3QWIlxsXPwdtmmfBvSkQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
KZ3QWIlxsXPwdtmmfBvSkQ,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,2
GR4suJBNGvmbAQq4OWXiNQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
CEoMgtYwcskmU6VOeDAwVw,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
nRBBOPtoAH74joaAdZaHCA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
txWU0_djd5BHVlcYrMAekw,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
nsZquYOxe6b_6x8MOKC-lA,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,3
LUYQ2dFJTFr6kuIpd3Ho9A,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,2
7UIIjRannWelCUSaEQWNPw,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,4
7UIIjRannWelCUSaEQWNPw,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
JADdo9NEeO5Az9aOYbyvZA,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
JADdo9NEeO5Az9aOYbyvZA,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
j30EgFmz_aia6lY2iKI-gg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
01efc3Kas-N_pRDXnNogcQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
d_TBs6J3twMy9GChqUEXkg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
yy3JBjwbbh3KMvaN3DL7Bw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
zT-5xnkEwhyCmWi2lUorrg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
t4jtuBI2inWRB8el4StuGQ,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,1
3uquYjON4DtSp6iAEtFhvQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,2
_5cskuF6D4V9ipUFO6PQKQ,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,4
088SkMN7Hjn2vK2MEUfc3Q,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
FWmqs6tgPuzKdrrweKBIrA,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,4
dIWD89dHoC_rmnjNw5m3eQ,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,5
7SFUWbb33dOR8lmO51h3dg,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
u_yLAhdSEFJG3mPcd9MsLQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
-IrubD2dfyl0CoQ_Y334yA,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,5
0uYGSEQDyD_EUwWMOlNWmw,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,1
9U30DANobkrn3Zlu6T9p6Q,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,4
e9UPHIeBJ54Z4kaaGSW7yQ,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,5
e9UPHIeBJ54Z4kaaGSW7yQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
RTv1pYLIOjfautTEvvxdlQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
EbJarLW_Lu7GkpQHvTp8qQ,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
zl_-zhvO1SrTywpQ0pDphg,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,3
cBIkLz-J_qyKAtFCZy9dUw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
sfopdViM5iWt3UHeJENCrQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,4
ABIU44l-g4Ipa8lzMGp7JQ,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,4
3nDUQBjKyVor5wV0reJChg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
2E2LAo_ZAvo7FE18VDAJCQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,1
_seDuTbNHvRq9P4cFRmf-A,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,1
iRuVZPnyeBpPeLBNZNFtjg,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,1
wWa6PPXxPa2l0-SZPFB0mw,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,3
WVxn61AvjNS7aK6BkEGCSA,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
5pLk-E25J6ttZkTJdBR0GQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
YxigBcjxBt34tdkiCeqMaw,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,3
a6edJQpI-MEg-OUTKDp3HA,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,3
UgMW8bLE0QMJDCkQ1Ax5Mg,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,4
fLosRJwrWkrb4MS0ynbalQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,3
-Wd_SCRLmBeRH8c-TmJ55A,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
vWlyWJBeUwsf1oSEeLVDVw,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,5
uGiDcVtcrUX4s3zLJWBENw,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,5
wWKRAe4HmwxH_sG8s5SpOg,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,5
AQ6AUAyi2WrBtP5gUb1HcA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
H0a3yMhPsw19meAFmDNuRA,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,5
nW8ujzozMdCPeEhD-_QRcA,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,3
PYxHpeTz2ZxZNJEBIAJgvg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
REtj8oh7W3D5Icdo8WRKWw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
Q-1-DCNsF6k-31_xrYzO4w,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,4
s5tu89p6tsTcjNP4HVbN7w,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,5
7b0IlkHoUqYh0D_LcYXaxw,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,4
_BzYlXWInGT3ouIvIWqYfQ,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,5
3qRovLbdNAPbrRwL4I7MNA,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,2
3qRovLbdNAPbrRwL4I7MNA,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
832YyHP2Vjcteb9009Uw6w,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,2
Gqaz4bnPl3My6TCRpXX_vA,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,2
nvh-pi4yesuDc4WgpYnceA,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,4
uJH9awT4sLxxR_djDIw3JQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,1
kWFYy8MLbGhuSMMwnHBZGQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,5
wiGJeJxE36eBj7S05jfnEA,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,4
pP_QPgiivP9NCeHZ-IbOQg,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,4
h30qj2pHseSUAt083tEkCQ,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,5
3dHI18iBzX1iIZ2lxhz44w,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
AmwIIooGA9lbcXafML5xzQ,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,3
DK57YibC5ShBmqQl97CKog,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
ymLlD_Kqy6nrpdD-geAt0w,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,4
sZFfVhs4fhatRrFsX2kARQ,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,2
cxMuH9w4kY_Td8wYWVtsOw,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,5
_1SKSmLqpHBqWh09DxQMfw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
Sd357RRT7uLQ3v52aQaLqw,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,3
0nQaU_MDy9MqMQp5rPaZdg,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,2
AzmSmD_Wlht0IlS3Uu7O1A,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
2UlQ4xF8c9OKRH_wyTLiIA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
greJy-QLDo9J1Yppv4mfOg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
ubHAbJKcbfdPeR2fXaA_5Q,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,1
8asuqYO_uPhj7E73ZQTZ2w,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,5
bsGdvFTKVylGoZjX1u_pCg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,2
YslR3U1iwphOFYqvwSZ4cQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
13DAJ4mwCC1riUPkTij38Q,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,3
tj5PexVAfowjvoBW4u5y0Q,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,4
yTzl1LxpRTWasyQwDtl9Dw,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,2
WYNpIiQCsXjrgN88a6hp7g,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,2
Xxq2LwzwFgZMKMS10bX9ug,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,2
-h3OxE2YbWzFXVkBhYtJTw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
ObOQ10zpOJwfPv8MVFYWzg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
oA3T04M0zdYI1JVFFl5Cbw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
BI84KYNTC-Vm-AgdGnAKkw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,1
iE-99ZYbXer8UIV8eV4x7A,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,4
Czl35ZANxfMSNxV3r4J5qA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
pcJ_n0A9TqJBIsF06uz_DA,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,2
g9_rPpsI26zsFvJbmPWh5A,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,3
l4nn2E2IolI-DkshMH1Vtw,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,4
dN4gTNvPnk6BK68LYHfdAg,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,2
ryXrd_2_Mc2NQwNwB6GBBA,CCRgGKhzxSpl38w7yhqKUw,"""Noodles""",The Strip,4
PXM1nf9vEkbw1IeEhDWXrA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
YcaZNr4HQ5f3ihajDQQLJw,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
bCAS2nDzXA2PdZPBk9AuFA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
8qf2j0AZLw0T4KgdGIKZBQ,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,4
toPxlDaZEtL9I2YGSncBuw,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
ku1-LvIjs565hGdgsJsvEA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,4
fSY6ts7Z5fTIvzhVgfW0kg,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
DRsIaqllF8rYpAHVpHv4Kw,7fxebHYUwIF6CakxSr70iQ,"""Carnevino""",The Strip,3
1yv6GXttiII_-od7HaUcfA,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,5
_IH09g_BagcUKsd1E3EQhw,pik4ebdFa0UcUhnNkivFcg,"""Carmine's Italian Restaurant - Las Vegas""",The Strip,5
2Bf9o1-UX5b5jTR2tj3Nzg,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,5
OdbIVdpXvlaU69eDR5AUaQ,Cni2l-VKG_pdospJ6xliXQ,"""Burger Bar""",The Strip,3
QmAOHQ1D04HUNEnMNmn0uw,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,2
MrqDrsWq_7Mc2pCTPMS69w,pKk7jCFIm96qDdk0laVT2w,"""StripSteak""",The Strip,4
B9ulsDIjoVRPoKYcwinE6w,u-67zd1ImTv3EEr5kIdWrA,"""House of Blues - Music Venue""",The Strip,4
